,SessionId,TimeStr,Time,ItemId
58778,359,2020-11-11 12:54:41,1605099281,7
58785,360,2020-11-27 20:52:17,1606510337,7
58786,360,2020-11-27 21:00:11,1606510811,7
58790,361,2020-11-28 18:18:00,1606587480,7
58966,362,2020-11-21 06:14:52,1605939292,7
59002,363,2020-11-14 11:56:01,1605354961,7
59147,364,2020-11-13 12:27:02,1605270422,7
59173,365,2020-11-07 05:44:47,1604727887,7
59223,366,2020-11-22 20:35:52,1606077352,7
59249,367,2020-11-22 08:24:14,1606033454,7
59397,368,2020-11-01 19:42:57,1604259777,7
59398,368,2020-11-01 19:43:00,1604259780,7
59510,369,2020-11-15 10:13:14,1605435194,7
59511,369,2020-11-15 10:13:21,1605435201,7
59639,370,2020-11-10 05:14:49,1604985289,7
59890,371,2020-11-10 14:37:14,1605019034,7
60101,48,2020-11-05 18:16:22,1604600182,7
60560,372,2020-11-09 17:52:36,1604944356,7
60681,373,2020-11-07 13:31:05,1604755865,7
60682,373,2020-11-07 13:31:56,1604755916,7
60885,374,2020-11-07 10:08:30,1604743710,7
61450,375,2020-11-07 06:04:11,1604729051,7
61670,376,2020-11-09 15:17:39,1604935059,7
61682,377,2020-11-24 08:10:51,1606205451,7
61750,378,2020-11-09 12:43:28,1604925808,7
61751,378,2020-11-09 12:43:29,1604925809,7
62295,379,2020-11-25 08:37:22,1606293442,7
62296,379,2020-11-25 08:37:49,1606293469,7
62355,380,2020-11-07 14:22:45,1604758965,7
62487,381,2020-11-10 14:45:59,1605019559,7
62488,381,2020-11-10 14:46:16,1605019576,7
62742,382,2020-11-16 03:48:41,1605498521,7
62961,383,2020-11-08 18:34:17,1604860457,7
63176,384,2020-11-26 10:52:21,1606387941,7
63177,384,2020-11-26 10:52:34,1606387954,7
63193,385,2020-11-09 12:39:17,1604925557,7
63194,385,2020-11-09 12:41:53,1604925713,7
63198,386,2020-11-13 07:39:13,1605253153,7
63225,387,2020-11-06 17:51:34,1604685094,7
63226,387,2020-11-06 17:51:56,1604685116,7
63227,387,2020-11-06 17:52:06,1604685126,7
63362,388,2020-11-04 18:57:12,1604516232,7
63577,389,2020-11-08 11:49:53,1604836193,7
63967,390,2020-11-05 23:41:40,1604619700,7
64065,391,2020-11-20 06:06:15,1605852375,7
64145,392,2020-11-08 18:22:32,1604859752,7
64184,393,2020-11-22 08:49:19,1606034959,7
64413,394,2020-11-19 00:33:59,1605746039,7
64643,395,2020-11-11 20:26:13,1605126373,7
64920,396,2020-11-09 20:23:52,1604953432,7
64921,396,2020-11-09 20:24:10,1604953450,7
64922,396,2020-11-09 20:24:15,1604953455,7
65081,397,2020-11-19 08:44:33,1605775473,7
65606,398,2020-11-09 15:36:35,1604936195,7
65780,399,2020-11-06 11:25:27,1604661927,7
65951,400,2020-11-19 20:03:29,1605816209,7
66000,401,2020-11-05 13:18:06,1604582286,7
66051,402,2020-11-25 12:01:31,1606305691,7
66162,403,2020-11-14 06:13:19,1605334399,7
66392,404,2020-10-31 04:51:11,1604119871,7
66491,405,2020-11-04 05:06:58,1604466418,7
66492,405,2020-11-04 05:07:11,1604466431,7
66493,405,2020-11-04 05:07:38,1604466458,7
66766,406,2020-11-11 18:59:59,1605121199,7
66767,406,2020-11-11 19:00:24,1605121224,7
66797,407,2020-11-18 16:28:49,1605716929,7
66798,407,2020-11-18 16:33:09,1605717189,7
66799,407,2020-11-18 16:33:32,1605717212,7
66800,407,2020-11-18 16:39:12,1605717552,7
66801,407,2020-11-18 16:39:27,1605717567,7
66802,407,2020-11-18 16:45:39,1605717939,7
67035,408,2020-11-10 19:45:23,1605037523,7
67036,408,2020-11-10 19:45:24,1605037524,7
67037,408,2020-11-10 19:59:21,1605038361,7
67129,409,2020-11-02 04:50:21,1604292621,7
67130,409,2020-11-02 04:50:37,1604292637,7
67257,410,2020-11-13 04:31:59,1605241919,7
67258,410,2020-11-13 04:33:10,1605241990,7
67473,411,2020-11-03 15:27:06,1604417226,7
67474,411,2020-11-03 15:41:54,1604418114,7
67758,412,2020-11-11 17:43:36,1605116616,7
67935,413,2020-11-09 19:20:12,1604949612,7
68308,414,2020-11-25 15:35:36,1606318536,7
68517,415,2020-11-06 13:05:19,1604667919,7
68518,415,2020-11-06 13:05:39,1604667939,7
68638,416,2020-11-02 06:45:36,1604299536,7
68956,417,2020-11-24 15:50:24,1606233024,7
69491,418,2020-11-21 10:24:42,1605954282,7
69606,419,2020-11-01 09:03:56,1604221436,7
69980,420,2020-11-29 01:08:08,1606612088,7
69981,420,2020-11-29 01:15:20,1606612520,7
70084,421,2020-11-10 15:55:38,1605023738,7
70109,422,2020-11-05 03:59:29,1604548769,7
70193,423,2020-11-17 17:28:31,1605634111,7
70323,424,2020-11-19 09:10:04,1605777004,7
70324,424,2020-11-19 09:10:13,1605777013,7
70417,425,2020-11-27 14:28:01,1606487281,7
70476,426,2020-11-05 07:06:23,1604559983,7
70512,427,2020-11-09 18:23:46,1604946226,7
70737,428,2020-11-03 13:37:05,1604410625,7
70852,429,2020-11-19 11:16:32,1605784592,7
70856,430,2020-11-15 13:52:10,1605448330,7
70857,430,2020-11-15 13:52:15,1605448335,7
70898,431,2020-11-03 21:14:14,1604438054,7
71066,432,2020-11-12 12:44:28,1605185068,7
71067,432,2020-11-12 12:44:30,1605185070,7
71068,432,2020-11-12 12:44:47,1605185087,7
71069,432,2020-11-12 12:44:58,1605185098,7
71070,432,2020-11-12 12:45:00,1605185100,7
71071,432,2020-11-12 12:45:01,1605185101,7
71072,432,2020-11-12 12:45:18,1605185118,7
71073,432,2020-11-12 12:45:19,1605185119,7
71189,433,2020-11-23 06:18:23,1606112303,7
71436,434,2020-11-18 20:35:31,1605731731,7
71460,435,2020-11-06 17:02:04,1604682124,7
71567,436,2020-11-15 04:00:32,1605412832,7
71568,436,2020-11-15 04:00:34,1605412834,7
71569,436,2020-11-15 04:00:44,1605412844,7
71570,436,2020-11-15 04:01:02,1605412862,7
71719,437,2020-11-05 13:20:03,1604582403,7
71720,437,2020-11-05 13:24:21,1604582661,7
71998,438,2020-11-08 16:32:25,1604853145,7
72169,439,2020-11-20 16:11:48,1605888708,7
72170,439,2020-11-20 16:12:31,1605888751,7
72171,439,2020-11-20 16:12:35,1605888755,7
72431,440,2020-11-15 11:32:32,1605439952,7
72432,440,2020-11-15 11:32:41,1605439961,7
72443,441,2020-11-15 12:43:30,1605444210,7
72445,442,2020-11-20 10:15:02,1605867302,7
72506,443,2020-11-12 13:48:39,1605188919,7
72551,444,2020-11-03 07:25:38,1604388338,7
72860,445,2020-11-04 12:48:45,1604494125,7
72890,446,2020-11-13 18:40:54,1605292854,7
72910,447,2020-10-31 09:09:14,1604135354,7
72962,448,2020-11-14 10:28:42,1605349722,7
73038,449,2020-11-01 15:57:21,1604246241,7
73039,449,2020-11-01 15:57:38,1604246258,7
73079,450,2020-11-18 14:36:38,1605710198,7
73098,451,2020-11-11 18:01:20,1605117680,7
73134,452,2020-11-05 09:08:26,1604567306,7
73156,453,2020-11-18 04:53:10,1605675190,7
73157,453,2020-11-18 04:55:47,1605675347,7
73171,454,2020-11-09 10:31:40,1604917900,7
73294,455,2020-11-19 05:38:40,1605764320,7
73795,456,2020-11-14 08:34:48,1605342888,7
73988,457,2020-11-05 19:41:57,1604605317,7
73989,457,2020-11-05 19:41:58,1604605318,7
74362,458,2020-11-29 03:55:19,1606622119,7
74455,459,2020-11-09 05:00:51,1604898051,7
74505,460,2020-11-08 05:58:38,1604815118,7
74656,461,2020-11-11 15:47:49,1605109669,7
74731,462,2020-11-07 23:07:13,1604790433,7
74995,463,2020-11-12 19:03:01,1605207781,7
74996,463,2020-11-12 19:03:20,1605207800,7
74997,463,2020-11-12 19:03:25,1605207805,7
75816,464,2020-11-08 10:47:43,1604832463,7
75990,465,2020-11-04 08:40:15,1604479215,7
76130,466,2020-11-16 16:08:15,1605542895,7
76131,466,2020-11-16 16:08:21,1605542901,7
76434,467,2020-11-10 05:15:19,1604985319,7
76870,468,2020-11-17 23:02:11,1605654131,7
77015,469,2020-11-14 12:43:45,1605357825,7
77016,469,2020-11-14 12:45:34,1605357934,7
77078,470,2020-11-17 05:01:33,1605589293,7
77182,471,2020-11-13 06:35:51,1605249351,7
77760,472,2020-11-15 20:42:35,1605472955,7
77761,472,2020-11-15 20:42:45,1605472965,7
77762,472,2020-11-15 20:43:04,1605472984,7
78093,473,2020-11-11 19:20:59,1605122459,7
78719,474,2020-11-15 19:22:23,1605468143,7
78745,475,2020-11-27 11:46:39,1606477599,7
78879,476,2020-11-07 14:28:22,1604759302,7
78882,477,2020-11-26 10:21:56,1606386116,7
78883,477,2020-11-26 10:21:57,1606386117,7
78884,477,2020-11-26 10:22:26,1606386146,7
78885,477,2020-11-26 10:22:46,1606386166,7
79061,478,2020-11-11 05:48:42,1605073722,7
79062,478,2020-11-11 05:48:46,1605073726,7
79063,478,2020-11-11 05:49:03,1605073743,7
79475,479,2020-11-28 15:31:59,1606577519,7
79712,480,2020-11-10 04:35:25,1604982925,7
79793,481,2020-11-24 07:37:33,1606203453,7
79794,481,2020-11-24 07:37:36,1606203456,7
79795,481,2020-11-24 07:44:15,1606203855,7
79855,482,2020-11-17 02:55:25,1605581725,7
79856,482,2020-11-17 02:55:26,1605581726,7
79857,482,2020-11-17 02:55:29,1605581729,7
79858,482,2020-11-17 02:55:30,1605581730,7
79859,482,2020-11-17 02:55:38,1605581738,7
79953,483,2020-11-23 07:56:28,1606118188,7
79963,484,2020-11-14 09:25:28,1605345928,7
79964,484,2020-11-14 09:25:35,1605345935,7
79965,484,2020-11-14 09:27:20,1605346040,7
79966,484,2020-11-14 09:27:26,1605346046,7
80023,485,2020-11-21 19:51:47,1605988307,7
80180,486,2020-11-11 20:50:07,1605127807,7
80181,486,2020-11-11 20:52:04,1605127924,7
80569,487,2020-11-19 15:49:49,1605800989,7
80627,488,2020-11-13 12:21:39,1605270099,7
80939,489,2020-11-18 10:14:02,1605694442,7
81121,490,2020-11-06 10:20:09,1604658009,7
81122,490,2020-11-06 10:21:23,1604658083,7
81195,491,2020-11-20 06:25:49,1605853549,7
81226,492,2020-11-08 18:17:34,1604859454,7
81227,492,2020-11-08 18:17:37,1604859457,7
81234,493,2020-11-02 08:08:03,1604304483,7
81676,494,2020-11-29 06:40:51,1606632051,7
81913,495,2020-11-18 15:18:07,1605712687,7
82023,496,2020-11-09 20:16:07,1604952967,7
82034,497,2020-11-19 05:08:09,1605762489,7
82102,498,2020-11-28 16:11:51,1606579911,7
82164,499,2020-11-09 13:57:28,1604930248,7
82269,500,2020-11-20 19:10:20,1605899420,7
82270,500,2020-11-20 19:11:41,1605899501,7
82271,500,2020-11-20 19:11:50,1605899510,7
82616,501,2020-11-05 04:46:59,1604551619,7
83043,502,2020-11-12 16:18:39,1605197919,7
83157,503,2020-11-09 11:58:12,1604923092,7
83354,504,2020-11-01 13:52:33,1604238753,7
83581,505,2020-11-11 08:12:52,1605082372,7
83582,505,2020-11-11 08:16:44,1605082604,7
83664,506,2020-11-28 15:06:03,1606575963,7
83685,507,2020-11-02 07:27:37,1604302057,7
83751,508,2020-11-16 14:09:39,1605535779,7
83789,509,2020-11-20 09:07:46,1605863266,7
83790,509,2020-11-20 09:10:39,1605863439,7
84131,510,2020-11-14 06:43:58,1605336238,7
84640,511,2020-11-08 14:19:58,1604845198,7
84774,512,2020-11-02 20:02:35,1604347355,7
84947,513,2020-11-15 05:26:27,1605417987,7
84948,513,2020-11-15 05:36:26,1605418586,7
84949,513,2020-11-15 05:36:27,1605418587,7
85951,514,2020-11-15 18:26:41,1605464801,7
85973,515,2020-11-26 14:40:26,1606401626,7
86006,516,2020-11-13 19:21:11,1605295271,7
86007,516,2020-11-13 19:21:32,1605295292,7
86518,517,2020-11-14 08:56:21,1605344181,7
86567,518,2020-11-05 17:14:50,1604596490,7
86568,518,2020-11-05 17:14:52,1604596492,7
86569,518,2020-11-05 17:14:54,1604596494,7
86669,519,2020-11-17 13:24:13,1605619453,7
86670,519,2020-11-17 13:24:29,1605619469,7
86704,520,2020-11-21 05:41:12,1605937272,7
86766,521,2020-10-31 23:19:10,1604186350,7
86767,521,2020-10-31 23:19:32,1604186372,7
86768,521,2020-10-31 23:20:29,1604186429,7
86769,521,2020-10-31 23:23:10,1604186590,7
87150,522,2020-11-03 20:57:38,1604437058,7
87659,523,2020-11-28 14:48:41,1606574921,7
87896,524,2020-11-09 12:10:39,1604923839,7
87977,525,2020-11-19 06:13:59,1605766439,7
88418,526,2020-11-01 04:46:08,1604205968,7
89206,527,2020-11-06 09:04:32,1604653472,7
89261,528,2020-11-03 05:18:16,1604380696,7
89262,528,2020-11-03 05:18:38,1604380718,7
89263,528,2020-11-03 05:18:39,1604380719,7
89643,529,2020-11-18 10:45:42,1605696342,7
89820,530,2020-11-18 13:11:07,1605705067,7
89823,531,2020-11-20 10:18:19,1605867499,7
89824,531,2020-11-20 10:18:20,1605867500,7
89904,532,2020-11-22 11:31:49,1606044709,7
89905,532,2020-11-22 11:34:40,1606044880,7
90176,9,2020-11-01 00:46:53,1604191613,7
90177,9,2020-11-01 00:47:51,1604191671,7
90178,9,2020-11-01 00:47:52,1604191672,7
90317,533,2020-11-12 17:26:15,1605201975,7
90324,534,2020-11-14 20:35:11,1605386111,7
90492,535,2020-11-11 13:58:50,1605103130,7
90620,536,2020-11-13 04:25:14,1605241514,7
90638,537,2020-11-08 09:04:53,1604826293,7
90639,537,2020-11-08 09:05:08,1604826308,7
90640,537,2020-11-08 09:05:32,1604826332,7
90810,538,2020-11-19 19:12:55,1605813175,7
90811,538,2020-11-19 19:13:02,1605813182,7
90913,539,2020-11-10 13:58:56,1605016736,7
90914,539,2020-11-10 13:58:57,1605016737,7
91182,540,2020-11-01 17:49:12,1604252952,7
91380,541,2020-11-21 12:09:51,1605960591,7
91381,541,2020-11-21 12:09:58,1605960598,7
91625,542,2020-11-23 07:39:57,1606117197,7
91719,543,2020-11-28 19:29:21,1606591761,7
91962,544,2020-11-22 08:03:55,1606032235,7
92039,545,2020-11-21 06:42:30,1605940950,7
92052,546,2020-11-09 16:37:58,1604939878,7
92053,546,2020-11-09 16:38:01,1604939881,7
92055,547,2020-11-20 11:07:27,1605870447,7
92416,548,2020-11-07 17:38:11,1604770691,7
92546,549,2020-11-06 01:10:42,1604625042,7
92547,549,2020-11-06 01:11:02,1604625062,7
92568,550,2020-11-08 19:34:33,1604864073,7
92675,551,2020-11-28 16:35:06,1606581306,7
92871,552,2020-11-17 08:01:05,1605600065,7
93227,553,2020-10-31 04:33:25,1604118805,7
93228,553,2020-10-31 04:35:40,1604118940,7
93343,554,2020-11-05 18:04:22,1604599462,7
93344,554,2020-11-05 18:04:37,1604599477,7
93345,554,2020-11-05 18:04:38,1604599478,7
93390,555,2020-11-19 18:32:28,1605810748,7
93391,555,2020-11-19 18:32:40,1605810760,7
93500,556,2020-11-24 15:32:31,1606231951,7
93590,557,2020-11-18 06:39:17,1605681557,7
93609,558,2020-11-14 14:54:10,1605365650,7
93610,558,2020-11-14 14:54:14,1605365654,7
93753,559,2020-11-18 13:27:13,1605706033,7
93754,559,2020-11-18 13:37:04,1605706624,7
93807,560,2020-11-21 06:53:36,1605941616,7
93808,560,2020-11-21 06:53:45,1605941625,7
93891,561,2020-11-16 04:47:55,1605502075,7
93892,561,2020-11-16 04:48:19,1605502099,7
93929,562,2020-11-05 19:10:55,1604603455,7
94011,563,2020-11-04 10:34:06,1604486046,7
94012,563,2020-11-04 10:34:15,1604486055,7
94013,563,2020-11-04 10:35:30,1604486130,7
94014,563,2020-11-04 10:36:45,1604486205,7
94015,563,2020-11-04 10:37:37,1604486257,7
94016,563,2020-11-04 10:38:30,1604486310,7
94102,564,2020-11-22 07:50:00,1606031400,7
94103,564,2020-11-22 07:50:31,1606031431,7
94104,564,2020-11-22 07:51:36,1606031496,7
94226,565,2020-10-31 13:24:20,1604150660,7
94227,565,2020-10-31 13:24:26,1604150666,7
94229,566,2020-11-13 05:40:19,1605246019,7
94537,567,2020-11-26 06:39:13,1606372753,7
94538,567,2020-11-26 06:41:06,1606372866,7
94649,568,2020-11-04 11:39:50,1604489990,7
94942,569,2020-11-10 12:11:00,1605010260,7
94943,569,2020-11-10 12:11:32,1605010292,7
94968,570,2020-11-08 06:37:15,1604817435,7
94969,570,2020-11-08 06:40:35,1604817635,7
94970,570,2020-11-08 06:40:52,1604817652,7
95516,571,2020-11-28 19:08:49,1606590529,7
95527,572,2020-11-17 08:16:39,1605600999,7
95725,573,2020-11-23 05:03:37,1606107817,7
95875,574,2020-11-21 08:20:21,1605946821,7
95984,575,2020-11-16 15:16:15,1605539775,7
95985,575,2020-11-16 15:16:39,1605539799,7
96100,576,2020-11-18 21:20:10,1605734410,7
96101,576,2020-11-18 21:22:15,1605734535,7
96102,576,2020-11-18 21:22:20,1605734540,7
96135,577,2020-11-12 19:53:42,1605210822,7
96307,578,2020-11-14 13:25:50,1605360350,7
96381,579,2020-11-08 21:40:02,1604871602,7
97025,580,2020-11-03 14:05:30,1604412330,574
97150,93,2020-11-06 08:35:16,1604651716,169
97151,93,2020-11-06 08:36:43,1604651803,169
97266,581,2020-11-18 09:32:33,1605691953,169
97267,581,2020-11-18 09:32:34,1605691954,169
97885,582,2020-11-18 22:02:38,1605736958,169
97886,582,2020-11-18 22:03:31,1605737011,169
98235,569,2020-11-10 12:09:32,1605010172,169
98455,583,2020-11-03 14:41:17,1604414477,169
99402,584,2020-11-23 12:35:26,1606134926,272
99805,585,2020-11-20 12:32:16,1605875536,462
99806,585,2020-11-20 12:35:20,1605875720,462
99807,585,2020-11-20 12:36:29,1605875789,462
99916,586,2020-11-26 12:40:37,1606394437,470
100030,587,2020-11-12 10:22:53,1605176573,15
100138,588,2020-10-31 14:08:35,1604153315,15
100223,589,2020-11-24 10:24:19,1606213459,15
100224,589,2020-11-24 10:27:35,1606213655,15
100225,589,2020-11-24 10:27:37,1606213657,15
100255,590,2020-11-02 07:20:51,1604301651,15
100462,591,2020-11-01 19:51:55,1604260315,15
100463,591,2020-11-01 20:19:28,1604261968,15
100464,591,2020-11-01 20:20:49,1604262049,15
100465,591,2020-11-01 20:21:03,1604262063,15
100739,592,2020-11-10 06:14:18,1604988858,15
101515,593,2020-11-03 08:27:19,1604392039,15
101680,594,2020-11-17 16:33:32,1605630812,15
101681,594,2020-11-17 16:34:50,1605630890,15
101682,594,2020-11-17 16:35:34,1605630934,15
101683,594,2020-11-17 16:38:17,1605631097,15
101684,594,2020-11-17 16:39:54,1605631194,15
101722,92,2020-11-17 13:25:35,1605619535,15
101923,595,2020-11-12 05:55:33,1605160533,15
101924,595,2020-11-12 06:20:32,1605162032,15
102035,96,2020-11-04 16:32:13,1604507533,15
102036,96,2020-11-04 16:33:31,1604507611,15
102165,596,2020-11-06 05:18:36,1604639916,15
102591,597,2020-11-05 15:05:18,1604588718,15
102762,598,2020-11-20 20:49:06,1605905346,15
102974,599,2020-11-03 09:27:08,1604395628,15
102975,599,2020-11-03 09:39:09,1604396349,15
102976,599,2020-11-03 09:39:10,1604396350,15
103464,600,2020-11-11 16:57:05,1605113825,15
103773,601,2020-11-12 15:28:35,1605194915,15
103774,601,2020-11-12 15:31:14,1605195074,15
103863,602,2020-11-11 18:00:36,1605117636,15
103864,602,2020-11-11 18:00:46,1605117646,15
103865,602,2020-11-11 18:22:08,1605118928,15
104066,603,2020-11-06 11:56:46,1604663806,15
104067,603,2020-11-06 11:57:03,1604663823,15
104068,603,2020-11-06 11:57:10,1604663830,15
104069,603,2020-11-06 11:57:17,1604663837,15
104144,604,2020-11-16 04:42:40,1605501760,15
104284,605,2020-11-09 16:06:38,1604937998,15
104291,606,2020-11-18 14:06:19,1605708379,15
104455,607,2020-11-17 04:31:04,1605587464,15
104540,608,2020-11-03 11:54:46,1604404486,15
104613,609,2020-11-18 00:48:14,1605660494,15
104614,609,2020-11-18 00:48:54,1605660534,15
104676,125,2020-11-03 09:00:11,1604394011,15
104677,125,2020-11-03 09:01:27,1604394087,15
104899,610,2020-11-14 06:42:18,1605336138,15
104930,611,2020-11-07 09:03:03,1604739783,15
104989,612,2020-11-11 17:10:25,1605114625,15
105052,613,2020-11-11 18:43:26,1605120206,15
105053,613,2020-11-11 18:43:35,1605120215,15
105158,614,2020-10-31 03:59:12,1604116752,15
105179,615,2020-11-17 13:22:56,1605619376,15
105248,616,2020-11-02 09:30:52,1604309452,15
105349,617,2020-11-16 03:49:03,1605498543,15
105362,618,2020-11-18 08:28:59,1605688139,15
105364,619,2020-11-21 09:17:34,1605950254,15
105365,619,2020-11-21 09:17:38,1605950258,15
105366,619,2020-11-21 09:18:45,1605950325,15
105370,620,2020-11-14 13:01:21,1605358881,15
105371,620,2020-11-14 13:04:18,1605359058,15
105379,621,2020-11-09 16:32:34,1604939554,15
105384,622,2020-11-14 20:42:15,1605386535,15
105817,623,2020-11-17 07:23:54,1605597834,15
105818,623,2020-11-17 07:37:08,1605598628,15
105950,624,2020-11-09 14:02:13,1604930533,15
105981,625,2020-11-23 12:59:14,1606136354,15
106068,626,2020-11-09 10:38:32,1604918312,15
106181,627,2020-11-20 11:30:10,1605871810,15
106213,628,2020-11-25 11:24:44,1606303484,15
106214,628,2020-11-25 11:34:21,1606304061,15
106215,628,2020-11-25 11:35:17,1606304117,15
106216,628,2020-11-25 11:38:18,1606304298,15
106217,628,2020-11-25 11:39:52,1606304392,15
106428,629,2020-11-03 05:58:31,1604383111,15
106438,630,2020-11-03 09:41:40,1604396500,15
106513,631,2020-11-16 10:02:06,1605520926,15
106742,632,2020-11-28 15:37:20,1606577840,15
106743,632,2020-11-28 15:37:24,1606577844,15
106934,633,2020-11-16 07:11:19,1605510679,15
106947,634,2020-11-14 06:23:15,1605334995,15
106954,635,2020-11-23 09:05:37,1606122337,15
107038,636,2020-11-25 05:56:42,1606283802,15
107039,636,2020-11-25 06:33:44,1606286024,15
107156,637,2020-11-09 07:35:05,1604907305,15
107284,638,2020-11-29 12:09:42,1606651782,15
107411,639,2020-11-23 04:46:03,1606106763,15
107590,640,2020-11-11 15:21:56,1605108116,15
107591,640,2020-11-11 15:22:00,1605108120,15
107797,641,2020-11-12 04:13:37,1605154417,15
107877,642,2020-11-12 17:02:20,1605200540,15
107980,187,2020-11-03 12:36:04,1604406964,15
108382,643,2020-11-24 08:36:44,1606207004,15
108383,643,2020-11-24 08:47:26,1606207646,15
108589,644,2020-11-21 16:48:04,1605977284,15
108590,644,2020-11-21 16:52:50,1605977570,15
108591,644,2020-11-21 16:52:53,1605977573,15
108651,195,2020-11-26 06:22:29,1606371749,15
108652,195,2020-11-26 06:24:03,1606371843,15
108653,195,2020-11-26 06:25:14,1606371914,15
108654,195,2020-11-26 06:25:27,1606371927,15
108655,195,2020-11-26 06:25:39,1606371939,15
108656,195,2020-11-26 06:26:24,1606371984,15
108853,645,2020-11-14 20:48:18,1605386898,15
109040,646,2020-11-17 15:50:44,1605628244,15
109041,646,2020-11-17 15:52:17,1605628337,15
109107,466,2020-11-16 16:07:57,1605542877,15
109418,647,2020-11-05 17:29:29,1604597369,15
109438,648,2020-11-12 23:42:24,1605224544,15
109439,648,2020-11-12 23:47:31,1605224851,15
109493,649,2020-11-24 04:14:58,1606191298,15
109494,649,2020-11-24 04:16:30,1606191390,15
109975,319,2020-11-11 18:42:17,1605120137,15
109976,319,2020-11-11 18:44:32,1605120272,15
109977,319,2020-11-11 18:45:33,1605120333,15
110287,650,2020-11-23 05:15:17,1606108517,15
110390,651,2020-11-09 03:42:04,1604893324,15
110877,652,2020-11-20 05:48:24,1605851304,15
110878,652,2020-11-20 05:55:59,1605851759,15
110985,653,2020-11-09 11:21:58,1604920918,15
111096,654,2020-11-02 18:32:01,1604341921,15
111180,655,2020-11-25 18:10:43,1606327843,15
111261,656,2020-11-19 06:44:39,1605768279,15
111262,656,2020-11-19 06:56:21,1605768981,15
111349,657,2020-11-17 16:17:30,1605629850,15
111700,658,2020-11-16 15:56:23,1605542183,15
111846,659,2020-11-24 04:34:35,1606192475,15
111847,659,2020-11-24 04:34:37,1606192477,15
